"cod_scuola","nome_scuola","indirizzo_scuola","sito_scuola","scuola_paritaria","id_provincia","id_regione","id_comune","comune_scuola","num_diplomati_x_coorte","indice_fga","fga_forchetta_bassa","fga_forchetta_alta","indice_perc_cfu","indice_media_voti","completamento_pct","tasso_immatricolazione_pct","tasso_non_immatricolazione_pct","abbandono_pct","voto_medio_immatricolati","voto_medio_non_immatricolati","comune_di_ricerca","raggio_km_ricerca","tipologia_ricerca","tasso_precariato_docenti_pct","pct_tempo_indeterminato","fasce_eta_tempo_determinato","fasce_eta_tempo_indeterminato","anno_scolastico_personale","trasferiti_pct_scuola","trasferiti_pct_regione","trasferiti_pct_italia","pensionati_pct_scuola","pensionati_pct_regione","pensionati_pct_italia","ANNOSCOLASTICO","ORDINESCUOLA","ANNOCORSOCLASSE","CLASSI","ALUNNIMASCHI","ALUNNIFEMMINE","sigla_provincia","denominazione_provincia","id_regione (Right)","Provincia","Regione","Sigla Provincia","Alunni Totali","Percentuale Alunni ITA","Percentuale Alunni NITA","Totale alunni Femmine","Totale Alunni Maschi","Media Alunni per classe","Totale Classi","Percentuali Alunni Femmine","Percentuali Alunni Maschi","ATA titolari","ATA supplenti","Totale ATA","Percentuale ATA titolari","Percentuali ATA Supplenti","Docenti Totali","Docenti titolari","Docenti Supplenti","Percentuali Docenti Titolari","Percentuali Docenti Supplenti","Posti vacanti per Docente Normale","Posti vacanti per Docente Sostegno","Totale Posti vacanti","Punteggio Invalsi Inglese Listening","Punteggio Invalsi Inglese Reading","Punteggio Invalsi Italiano","Punteggio Invalsi Matematica)","Participation in life-long learning","Participation in the school system of children aged 4-5","People having completed tertiary education (ISCED 5 6 7 or 8)","People not in education employment or training (NEET)","People with at least upper secondary education level (25-64 years old)","Average annual per capita amount of pension income","Average annual salary of employees","Average disposable income per capita","Bad loan entry rate of bank loans to households","Brain circulation (Italians 25-39 years old)","Burglaries reported","Deadly crimes reported","Electricity from renewable sources","Employment rate (20-64 years old)","Hospital patient emigration to a different region","Inadequate level of literacy (students in grade 8)","Inadequate level of numeracy (students in grade 8)","Intentional homicide rate","Irregularities in electric power distribution","Life expectancy at birth","Medical specialists","Municipal councilors under the age of 40","Municipal waste generated","Non-participation rate","Overall Fixed Very High Capacity Network (VHCN) coverage","PM10 Annual average concentration","PM2.5 Annual average concentration","Paid days in the year (employees)","Pensioners with a low pension income","Pick-pocketings reported","Prison density","Road accidents mortality rate (15-34 years old)","Road mortality in non-urban roads","Robberies reported","Seat-Km of public transport networks","Separate collection of municipal waste","Separate collection service for municipal waste","Soil sealing from artificial land cover","Spread of agritourism farms","Urban green","Voter turnout (Regional Councils)","Women municipal councilors","Youth's employment rate (15-29 years old)","Youth's non-participation rate","codice_provincia","anno","Pop25Y0","Pop25Y1","Pop25Y2","Pop25Y3","Pop25Y4","Pop25Y5","Pop25Y6","Pop25Y7","Pop25Y8","Pop25Y9","Pop25Y10","Pop25Y11","Pop25Y12","Pop25Y13","Pop25Y14","Pop25Y15","Pop25Y16","Pop25Y17","Pop25Y18","Pop25Y19","Pop25Y20","area","Indice di svantaggio","Stipendio Medio"
"CSTF01000C","MONACO","VIA GIULIA 9","http://www.itimonaco-cosenza.gov.it",0,78,18,78045,"Cosenza",181,41.7,37.16,47.48,45.2,22.58,6.1,43.65,56.35,15.65,85.38,73.9,"Cosenza",10,"Tecnico - Tecnologico",4.1,96,"[0.6, 1.2, 1.7, 0.6]","[0.6, 5.2, 23.7, 66.5]","Docenti per fasce di età (%) (A.S. 2025/26)",1.9,6.7,6,7.7,3.8,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,13,175,8,"CS","Cosenza",18,"Cosenza","Calabria","CS",30514,95.15,4.85,14625,15889,15.962294685990344,1776,47.92881955823557,52.07118044176443,3038,410,3448,88.11,11.89,4417,3721,696,84.24,15.76,112,"8",120,186.59528845774798,194.12520759066976,170.41929575490303,177.257763120613,6.2,98.2,26.2,28.5,63.5,17813.1,14816.9,16274.8,1.1,-41,99.7,4,64,48,25.7,47.5,59.4,0.7,3.4,81.7,25.3,28.2,407,29,24.1,,,69.2,14.5,15.5,123.7,0.8,8.2,10.3,2508,58.9,50.2,4.4,4.7,39.8,,28.4,20.9,51.6,"ITF61",2025,4245,4616,4655,4651,4896,5116,5355,5512,5712,5681,5685,5754,5847,6001,5925,6342,6151,6252,6617,6513,6760,"Sud",1.29,"1362.5"
"FITA00701G","ISTITUTO AGRARIO FIRENZE","VIA DELLE CASCINE 11","http://www.agrariofirenze.gov.it/",0,48,9,48017,"Firenze",142,60.11,55.71,65.44,57.39,25.54,5.7,60.05,39.95,17.52,79.61,70.49,"Firenze",10,"Tecnico - Tecnologico",45.4,54.7,"[16.3, 16.9, 9.3, 2.9]","[4.1, 8.1, 19.2, 23.3]","Docenti per fasce di età (%) (A.S. 2025/26)",4.2,5.2,6,5.3,3.3,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,4,65,18,"FI","Firenze",9,"Firenze","Toscana","FI",41403,85.42,14.58,20368,21035,18.61138576779026,2057,49.19450281380576,50.80549718619424,2512,983,3495,71.87,28.13,5589,4145,1444,74.16,25.84,201,"18",219,211.72613839385525,198.116427964289,174.97339669187224,187.2918046935705,14.1,96,39.2,11.1,73.8,23810.9,24515.4,26194.5,0.4,12.9,433.7,1.7,5.2,76.6,6.2,36.4,38.1,0.6,1.4,84.7,45.1,19.5,553,7.9,67.8,30,14,81.3,5.6,753.1,107.5,0.5,3.2,136.6,7055,68.2,62.5,7.38,25,26.7,,41.5,32.9,24.2,"ITE14",2025,5912,5956,6308,6527,6504,6684,7054,7447,7632,7741,8289,8316,8788,8759,9139,9261,9484,9453,9569,9794,9924,"Centro",-1.22,"1814.66"
"CTPC070002","NICOLA SPEDALIERI","PZZA ANNIBALE RICCO'","http://www.liceospedalieri.gov.it/",0,87,19,87015,"Catania",161,77.65,74.05,81.69,76.33,27.48,8.33,91.51,8.49,16.56,92.58,87.61,"Catania",10,"Classico",4.9,95.2,"[1.2, 3.7, 0.0, 0.0]","[3.7, 11.0, 26.8, 53.7]","Docenti per fasce di età (%) (A.S. 2025/26)",1.5,7,6,6.7,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,6,47,95,"CT","Catania",19,"Catania","Sicilia","CT",50235,97.14,2.86,24534,25701,19.31303921568627,2515,48.83845924156465,51.16154075843535,3841,994,4835,79.44,20.56,6711,5694,1017,84.85,15.15,148,"21",169,196.39786176268575,197.74535405225024,175.75440961147999,177.78501711535375,6.9,94.5,20.3,28,55,18478.9,18303.3,17316.3,1.3,-21.3,133.4,2.2,20.5,48.9,5.4,48.4,60,0.7,7.2,81.7,41.9,27.6,462,32.2,61.7,32,12,75.8,12.4,76.4,103.2,1,6.1,36.4,2882,55.8,47.5,7.99,5.8,16.8,,33.7,24.6,46.3,"ITG17",2025,8114,8499,8964,9039,9160,9420,9824,9882,10112,10485,10549,10345,10638,10851,10948,11117,11543,11382,11654,11782,11877,"Isole",1.42,"1631.62"
"VATD01301T","DAVERIO-CASULA-NERVI","VIA BERTOLONE 13","http://www.isissdaveriocasula.gov.it/startsito/",0,12,3,12133,"Varese",117,48.4,43.21,54.33,52.3,23.34,4.56,49.43,50.57,11.08,81.49,71.89,"Varese",10,"Tecnico - Economico",30.2,69.8,"[14.2, 11.3, 4.7, 0.0]","[5.7, 13.2, 13.2, 37.7]","Docenti per fasce di età (%) (A.S. 2025/26)",1.3,5.4,6,2.6,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,6,47,86,"VA","Varese",3,"Varese","Lombardia","VA",38196,89.19,10.81,18939,19257,21.880740740740745,1707,49.583726044612,50.416273955388,2229,781,3010,74.05,25.95,4345,3114,1231,71.67,28.33,412,"40",452,221.8498790123655,211.1456658481405,187.39415269550926,195.4654050544525,12,93.1,35.6,10.3,69.5,22765.7,26059,22989,0.5,2.6,317.8,1.6,10.7,75.3,4.9,31,34.9,0.2,1.4,83.9,28.4,23.2,466,8.1,44.1,20,15,83.7,8.6,139.7,176.1,0.3,1.2,31.4,3166,78.1,99.1,21.03,7.5,20.3,38.5,37.7,42.5,18.1,"ITC41",2025,5513,5576,5898,6264,6103,6646,6855,7001,7295,7775,7997,8211,8265,8600,8543,9002,8826,8751,8899,8686,8881,"Nord",-0.86,"2163.56"
"FEPS01000N","ANTONIO ROITI","VLE LEOPARDI 64","http://www.liceoroiti.it/",0,38,8,38008,"Ferrara",142,77.95,74.2,81.92,81.83,26.89,8.19,94.15,5.85,9.6,86.71,80.16,"Ferrara",10,"Scientifico",10,90.1,"[5.0, 2.5, 0.8, 1.7]","[5.0, 15.7, 27.3, 42.1]","Docenti per fasce di età (%) (A.S. 2025/26)",5.5,5.5,6,6.7,3.1,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,12,162,114,"FE","Ferrara",8,"Ferrara","Emilia-Romagna","FE",16130,85.94,14.06,7821,8309,20.088888888888892,751,48.487290762554245,51.512709237445755,898,436,1334,67.32,32.68,2056,1453,603,70.67,29.33,183,"12",195,214.1568768123795,203.14479603197424,176.57045906578372,187.57046236839074,13,92.4,30.2,12.5,65,22071.7,21600.4,23503.7,0.6,6.2,287.5,3.8,28,74.1,8.5,38.3,42.9,0.6,1.1,82.9,44.8,29,634,8.1,56.6,28,20,78.7,5.4,176.4,156.6,0.7,3.9,34.2,1342,77.1,93.5,7.08,2.2,64.1,,37.8,39.9,19.2,"ITD56",2025,1750,1837,1938,2002,1919,2162,2195,2282,2348,2334,2519,2627,2690,2796,2930,3016,2949,2886,2936,2913,2916,"Nord",-0.56,"1441"
"LUSL02000X","AUGUSTO PASSAGLIA","VIA FILLUNGO 205","http://www.liceoartisticomusicalelucca.gov.it/",0,46,9,46017,"Lucca",108,63.62,57.81,70.64,54.32,26.75,5.7,41.23,58.77,12.62,87.8,81.46,"Lucca",10,"Artistico",38.4,61.8,"[9.5, 14.9, 10.4, 3.6]","[4.1, 8.6, 24.8, 24.3]","Docenti per fasce di età (%) (A.S. 2025/26)",3.8,5.2,6,2.3,3.3,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,9,55,111,"LU","Lucca",9,"Lucca","Toscana","LU",16806,90.94,9.06,8269,8537,18.07374074074073,858,49.20266571462573,50.79733428537427,1213,388,1601,75.77,24.23,2343,1622,721,69.23,30.77,90,"6",96,209.7717750842945,197.8583471990265,175.33639828942347,185.20427825284526,13.2,95.1,26.4,12.2,65.6,21704.2,22094.2,23617.4,0.6,-0.4,426.8,3.1,13,70.7,5.7,36.8,44.5,0.3,2.2,83.3,28.2,21.4,652,11.7,42.1,25,,77.7,7.9,179.9,103.2,0.3,3.5,35.3,1237,77.5,94.1,9.14,14.3,18,,32.3,39.6,20.8,"ITE12",2025,2010,2043,2121,2325,2254,2512,2556,2719,2832,2862,2997,3151,3401,3297,3423,3367,3691,3608,3621,3668,3552,"Centro",-0.35,"1588"
"VCTA01201R","GALILEO FERRARIS","PZZA DELLA VITTORIA 3","http://www.iis-galileoferraris.it/wp/",0,2,1,2158,"Vercelli",36,43.58,34.22,55.24,41.69,23.46,5.87,44.44,55.56,14.81,86.35,79.53,"Vercelli",10,"Tecnico - Tecnologico",42.5,57.5,"[14.4, 16.1, 10.3, 1.7]","[6.9, 12.1, 14.4, 24.1]","Docenti per fasce di età (%) (A.S. 2025/26)",6.7,5.5,6,3.1,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,2,21,15,"VC","Vercelli",1,"Vercelli","Piemonte","VC",7005,88.67,11.33,3340,3665,16.14404761904762,405,47.6802284082798,52.3197715917202,490,327,817,59.98,40.02,1130,762,368,67.43,32.57,92,"17",109,204.28617698863252,196.37036029983324,175.8559783060945,181.5633414815645,13.5,96.7,29.2,11.2,62.8,22362.5,24671.4,22579.9,0.7,-24.3,184.5,2.4,44.2,71.4,8.7,41.2,48.8,,1.5,82,26.8,19.9,496,10.5,56.3,22,15,82,5.8,130.2,138.5,1.9,9.2,24.7,391,70.1,85.5,4.99,1.4,32,,35.7,42.2,16.3,"ITC12",2025,900,978,1008,1048,1048,1061,1154,1202,1225,1295,1323,1317,1441,1364,1407,1507,1448,1554,1496,1490,1462,"Nord",-0.45,"1875"
"RNPC01000V","GIULIO CESARE - VALGIMIGLI","VIA BRIGHENTI 38","http://www.liceocesarevalgimigli.it/",0,99,8,99014,"Rimini",95,74.45,70.08,79.24,70.46,27.41,7.98,93.68,6.32,15.09,89.67,83.06,"Rimini",10,"Classico",13.2,86.7,"[0.8, 6.6, 5.0, 0.8]","[5.8, 10.7, 23.1, 47.1]","Docenti per fasce di età (%) (A.S. 2025/26)",5.7,5.5,6,2.8,3.1,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,10,40,173,"RN","Rimini",8,"Rimini","Emilia-Romagna","RN",14999,84.79,15.21,7404,7595,20.798974358974366,711,49.36329088605907,50.63670911394093,844,463,1307,64.58,35.42,1889,1391,498,73.64,26.36,82,"18",100,215.97469282608802,203.770654708865,184.4612069040685,190.97057137326675,13,93.2,34.5,13.1,69.5,20000.2,17809.2,23671,0.5,5,400.2,2.4,13.4,71.1,5.2,32.5,36,1.5,1.2,84.5,34.3,26.6,715,11.3,41.3,27,16,68.1,8.6,509.2,128,0.3,1.4,83.3,3719,68.8,84.1,12.55,7.6,21.5,,38.9,34.7,22.5,"ITD59",2025,1914,1958,2093,2096,2242,2362,2495,2590,2711,2936,3033,3045,3168,3171,3421,3366,3471,3449,3344,3390,3332,"Nord",-0.65,"1505.62"
"LOSL002016","CALLISTO PIAZZA","VIA FASCETTI 3","http://digilander.libero.it/artisticopiazza/",0,98,3,98031,"Lodi",65,59.43,52.14,67.55,56.1,25.53,5.75,41.62,58.38,7.61,89.13,80.7,"Lodi",10,"Artistico",48.2,51.8,"[20.4, 14.2, 11.7, 1.9]","[4.3, 13.6, 19.1, 14.8]","Docenti per fasce di età (%) (A.S. 2025/26)",4.9,5.4,6,5.2,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,5,9,75,"LO","Lodi",3,"Lodi","Lombardia","LO",9812,86.76,13.24,4650,5162,18.37254901960784,518,47.39094985731757,52.60905014268243,695,240,935,74.33,25.67,1276,826,450,64.73,35.27,68,"10",78,220.122217284566,208.18129471513572,184.470795784193,195.54536231785573,9.1,92.7,22.4,13.4,59.2,23182.4,25459.9,20091.3,0.6,-1.4,253.4,0.9,50.2,73.1,11.6,34.3,38.2,0.4,1.7,83.4,21.9,19.1,422,7.8,41,30,21,84.4,6.8,95.2,191.1,0,3.3,35.8,1022,74.8,99.8,12.36,5.1,56.7,40.8,36.3,40.4,17.5,"ITC49",2025,1574,1547,1661,1726,1696,1854,1852,1988,2099,2124,2191,2140,2211,2250,2274,2473,2329,2376,2346,2351,2369,"Nord",0.03,"2000"
"PEPS01000C","LEONARDO DA VINCI","VIA COLLE MARINO 73","http://www.liceodavincipescara.it/",0,68,13,68028,"Pescara",258,66.22,63.09,69.6,70.96,25.38,7.6,89.55,10.45,11.74,84.93,74.67,"Chieti",10,"Scientifico",0.9,99.2,"[0.0, 0.0, 0.0, 0.9]","[1.8, 12.3, 29.8, 55.3]","Docenti per fasce di età (%) (A.S. 2025/26)",2.8,6.3,6,5.5,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,14,146,147,"PE","Pescara",13,"Pescara","Abruzzo","PE",15316,94.7,5.3,7637,7679,17.981975308641978,778,49.86288848263254,50.13711151736746,1107,291,1398,79.18,20.82,2105,1692,413,80.38,19.62,39,"10",49,209.65366514500624,202.6426872630095,181.37242998607024,184.38657607826724,13.2,98.1,38.2,12.8,74.9,20526.9,19456.9,21065.3,1,-11.6,207.5,3.5,44.6,65.2,11.3,32.7,38.4,0.3,2.8,83.5,36.8,19.6,454,14.9,72.7,23,13,75.4,10.3,80.6,141.3,0.3,4.4,31.7,1551,55,34.4,7.21,8.7,39.4,,25.8,32.8,25.5,"ITF13",2025,1825,1857,2116,2223,2236,2294,2334,2442,2625,2654,2786,2772,2825,2951,2980,2945,3167,3078,3125,3061,3162,"Sud",-0.5,"1495.58"
"RMPC17000D","PILO ALBERTELLI","VIA MANIN 132","http://liceopiloalbertelli.gov.it/",0,58,12,58091,"Roma",134,70.98,67.11,75.2,68.52,26.81,7.01,90.55,9.45,13.18,83.99,77.84,"Roma",10,"Classico",9.8,90.2,"[3.9, 5.9, 0.0, 0.0]","[2.0, 3.9, 17.6, 66.7]","Docenti per fasce di età (%) (A.S. 2025/26)",14.8,6.5,6,3.9,4,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,9,58,124,"RM","Roma",12,"Roma","Lazio","RM",176941,89.97,10.03,86772,90169,20.30730019493178,8311,49.040075505394455,50.959924494605545,10630,3946,14576,72.93,27.07,21730,16373,5357,75.35,24.65,948,"71",1.019,209.8201899844155,199.07782288492098,175.879465393067,180.797606811598,15.5,87.1,42.2,12.1,77.8,25232.1,25293.8,25507.9,0.6,13.6,318.4,3.5,7.1,70.4,5.3,35,42.9,0.6,2.2,83.2,48.7,22.1,528,11.6,78.8,31,13,77.4,10.5,754.5,126.4,0.5,2.6,71.3,7213,53,24.7,13.18,6.2,17.2,35.2,33,33.3,23.5,"ITE43",2025,25447,26698,27721,29001,29416,30857,32793,34027,35696,36813,38258,38520,41008,41051,41844,42065,42431,42795,42735,41635,42090,"Centro",-1.11,"1719.74"
"BGPS01702T","ETTORE MAJORANA","VIA PARTIGIANI 1","http://www.ettoremajorana.edu.it/",0,16,3,16198,"Seriate",39,59.71,53,67.43,62.14,24.87,5.32,82.35,17.65,19.33,81.9,71.76,"Bergamo",10,"Scientifico - Scienze applicate",23.8,76.1,"[8.1, 8.1, 4.9, 2.7]","[9.7, 21.6, 20.5, 24.3]","Docenti per fasce di età (%) (A.S. 2025/26)",7.5,5.4,6,1.4,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,1,13,13,"BG","Bergamo",3,"Bergamo","Lombardia","BG",43955,87.13,12.87,22634,21321,20.655561403508766,2074,51.493572972358095,48.506427027641905,2879,1050,3929,73.28,26.72,5080,3843,1237,75.65,24.35,441,"31",472,224.62441071411848,213.41652245379774,190.20314692626926,198.2337952497655,8.7,92.5,25,11.3,57.4,22531.8,26083.3,23867.1,0.5,-2.8,291.3,2.8,19.8,73,2.6,33.9,35.2,0.5,1.8,83.6,23.8,22.9,464,5.6,54.2,26,20,84.2,6.6,96,176.2,0.5,2.5,40.1,3145,80.5,98.3,11.97,6.9,25.8,44.5,34.5,44.7,12.4,"ITC46",2025,7378,7481,7701,8026,8101,8705,8960,9536,9836,9964,10539,10651,11109,11522,11747,12104,12010,11911,12050,11857,11939,"Nord",-0.4,"2115.94"
"PATF016014","ETTORE MAJORANA","VIA ASTORINO 56","http://www.majoranapa.gov.it/",0,82,19,82053,"Palermo",134,49.16,44.59,54.51,57.16,22.94,5.16,58.71,41.29,11.94,85.16,73.96,"Palermo",10,"Tecnico - Tecnologico",9.5,90.6,"[0.9, 0.9, 5.9, 1.8]","[1.4, 10.9, 33.5, 44.8]","Docenti per fasce di età (%) (A.S. 2025/26)",5.9,7,6,2.1,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,6,87,15,"PA","Palermo",19,"Palermo","Sicilia","PA",52910,97.06,2.94,25724,27186,17.9267673378076,2788,48.618408618408615,51.381591381591385,4505,1089,5594,80.53,19.47,7607,6154,1453,80.9,19.1,166,"39",205,195.67502654346725,191.60960228671576,165.181520659913,172.19867610914875,7.8,93.9,23.6,29.1,55.5,19885.2,17910.7,17078.4,1.3,-25.9,108.5,2.7,31.7,46.5,5.3,51.9,62.9,0.3,5.4,81.8,41.6,29.5,466,34.3,80.7,32,14,74,12.2,137.7,105.9,0.5,5,46.4,1633,36.7,39.6,5.72,2.1,12.1,,39.3,18.2,55.4,"ITG12",2025,8749,9434,9799,9760,10087,10447,10722,10937,10742,11302,11623,11318,11945,11952,12337,12664,12700,12768,12903,13190,13402,"Isole",1.4,"1379.07"
"AVPM040007","PAOLO EMILIO IMBRIANI","VIA PESCATORI 155","http://www.liceoimbriani.gov.it/",0,64,15,64008,"Avellino",41,69.91,63.64,76.71,73.31,25.98,8.68,91.2,8.8,12.8,89.04,83.64,"Avellino",10,"Scientifico",5.699999999999999,94.3,"[1.4, 2.9, 0.7, 0.7]","[1.4, 10.0, 28.6, 54.3]","Docenti per fasce di età (%) (A.S. 2025/26)",1.5,6.3,6,7.7,3.7,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,12,85,152,"AV","Avellino",15,"Avellino","Campania","AV",16418,97.11,2.89,7757,8661,13.814803921568629,1010,47.24692410768669,52.75307589231331,1672,249,1921,87.04,12.96,2567,2196,371,85.55,14.45,98,"18",116,191.521133469172,189.9767465920925,170.5624240136415,179.93710216891424,11.1,95.7,28.4,18.7,68.9,18341.3,18030.5,15960.4,0.9,-37.6,274.9,3.8,123,56.6,12.7,35,45.7,0.5,5.8,82.4,25.5,26,365,26.7,62,26,18,74.4,13.6,21.1,109.1,0.6,5.8,9,1581,62.2,31.3,7.38,6.6,31.4,,25.1,25.1,48.3,"ITF34",2025,2442,2580,2615,2600,2655,2804,2916,3109,3108,2988,3094,3223,3323,3368,3571,3676,3740,3862,3905,3955,4155,"Sud",0.66,"1364.42"
"PTTD020005","FILIPPO PACINI","CSO GRAMSCI 43","http://www.itcspacini.it/",0,47,9,47014,"Pistoia",58,77.35,72.01,83,83.48,26.55,5.87,94.29,5.71,8.57,82.93,67.9,"Pistoia",10,"Scientifico - Scienze applicate",13.100000000000001,86.89999999999999,"[4.9, 2.5, 5.7, 0.0]","[0.0, 6.6, 32.8, 47.5]","Docenti per fasce di età (%) (A.S. 2025/26)",2.9,5.2,6,3.8,3.3,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,13,97,155,"PT","Pistoia",9,"Pistoia","Toscana","PT",13588,87.21,12.79,6572,7016,17.715595238095236,692,48.36620547541949,51.63379452458051,911,300,1211,75.23,24.77,2068,1411,657,68.23,31.77,64,"14",78,215.859115890892,199.4882263391715,178.9253012397415,191.99233591852501,13.5,94.8,22,9.7,58.2,20579.8,21035.1,21071.5,0.8,-6.5,352.9,2.1,14.7,70.5,5.3,35.3,37.7,0.3,2,83.9,24.4,17.2,523,9.9,41.3,20,,81,7.1,72.4,89.5,0.4,1.3,27.9,760,63.2,50.4,10.26,25.4,21.5,,32.2,39.6,17.5,"ITE13",2025,1589,1680,1807,1833,1876,1973,2168,2200,2206,2402,2470,2416,2623,2686,2670,2711,2830,2766,2769,2734,2780,"Centro",-0.09,"1733.33"
"ATTD00201N","NICOLA PELLATI","VIA IV NOVEMBRE 40","http://www.pellatinizza.edu.it/",0,5,1,5080,"Nizza Monferrato",65,55.58,49.02,62.89,55.31,24.7,6.29,52.28,47.72,9.14,82.56,74.84,"Asti",10,"Tecnico - Economico",33,67,"[13.8, 7.3, 6.4, 5.5]","[6.4, 14.7, 15.6, 30.3]","Docenti per fasce di età (%) (A.S. 2025/26)",8,5.5,6,6.8,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,2,18,20,"AT","Asti",1,"Asti","Piemonte","AT",7341,85.18,14.82,3413,3928,17.901739130434784,369,46.49230350088544,53.50769649911456,568,314,882,64.4,35.6,1024,671,353,65.53,34.47,70,"17",87,216.63061718576552,206.35480506826576,182.12628245629173,192.30104193371375,7.2,93.9,24.1,11.1,61.4,21763.2,23558.9,20783.2,0.9,-15,301.6,2.9,15.4,74,5,37.2,42.1,0.5,1.3,82.8,20.2,20.1,442,9.6,53.8,31,17,82.5,5.9,82.7,127.3,1.3,10.8,15.9,1469,68.9,87.4,7.27,18.8,28.2,,31,39.6,20.9,"ITC17",2025,1215,1200,1257,1315,1349,1409,1401,1573,1644,1643,1684,1764,1834,1798,1806,1890,1950,1940,1931,2030,1969,"Nord",-0.19,"1651.93"
"LOTF004013","ALESSANDRO VOLTA","VLE GIOVANNI XXIII 9","http://www.iisvolta.gov.it/home/",0,98,3,98031,"Lodi",82,68.72,63.99,73.81,78.38,25.09,6.93,88.66,11.34,10.12,81.26,73.79,"Lodi",10,"Scientifico - Scienze applicate",24.700000000000003,75.4,"[9.9, 7.4, 4.9, 2.5]","[3.1, 14.2, 23.5, 34.6]","Docenti per fasce di età (%) (A.S. 2025/26)",7.4,5.4,6,6.6,3.5,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,12,188,50,"LO","Lodi",3,"Lodi","Lombardia","LO",9812,86.76,13.24,4650,5162,18.37254901960784,518,47.39094985731757,52.60905014268243,695,240,935,74.33,25.67,1276,826,450,64.73,35.27,68,"10",78,220.122217284566,208.18129471513572,184.470795784193,195.54536231785573,9.1,92.7,22.4,13.4,59.2,23182.4,25459.9,20091.3,0.6,-1.4,253.4,0.9,50.2,73.1,11.6,34.3,38.2,0.4,1.7,83.4,21.9,19.1,422,7.8,41,30,21,84.4,6.8,95.2,191.1,0,3.3,35.8,1022,74.8,99.8,12.36,5.1,56.7,40.8,36.3,40.4,17.5,"ITC49",2025,1574,1547,1661,1726,1696,1854,1852,1988,2099,2124,2191,2140,2211,2250,2274,2473,2329,2376,2346,2351,2369,"Nord",0.03,"2000"
"FESD009011","ALEOTTI - DOSSI","VIA BERSAGLIERI DEL PO 25B","http://www.aleottidosso.gov.it/",0,38,8,38008,"Ferrara",97,56.39,50.63,63.14,50.64,25.46,6.66,46.92,53.08,12.67,86.58,80.36,"Bologna",10,"Artistico",29.9,70,"[11.1, 7.7, 8.5, 2.6]","[5.1, 6.8, 23.1, 35.0]","Docenti per fasce di età (%) (A.S. 2025/26)",3.8,5.5,6,6.5,3.1,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,6,19,98,"FE","Ferrara",8,"Ferrara","Emilia-Romagna","FE",16130,85.94,14.06,7821,8309,20.088888888888892,751,48.487290762554245,51.512709237445755,898,436,1334,67.32,32.68,2056,1453,603,70.67,29.33,183,"12",195,214.1568768123795,203.14479603197424,176.57045906578372,187.57046236839074,13,92.4,30.2,12.5,65,22071.7,21600.4,23503.7,0.6,6.2,287.5,3.8,28,74.1,8.5,38.3,42.9,0.6,1.1,82.9,44.8,29,634,8.1,56.6,28,20,78.7,5.4,176.4,156.6,0.7,3.9,34.2,1342,77.1,93.5,7.08,2.2,64.1,,37.8,39.9,19.2,"ITD56",2025,1750,1837,1938,2002,1919,2162,2195,2282,2348,2334,2519,2627,2690,2796,2930,3016,2949,2886,2936,2913,2916,"Nord",-0.56,"1441"
"LUPC010009","GIOSUE' CARDUCCI","VIA IV NOVEMBRE 62","http://www.liceo-carducci.it/nuovo_sito/",0,46,9,46033,"Viareggio",35,76.58,69.93,83.93,67.23,28.31,7.33,94.34,5.66,16.98,88.34,87.17,"Lucca",10,"Classico",10.6,89.5,"[1.8, 3.5, 3.5, 1.8]","[0.0, 12.3, 22.8, 54.4]","Docenti per fasce di età (%) (A.S. 2025/26)",2,5.2,6,7.1,3.3,3.6,202425,"SCUOLA SECONDARIA II GRADO",5,7,34,104,"LU","Lucca",9,"Lucca","Toscana","LU",16806,90.94,9.06,8269,8537,18.07374074074073,858,49.20266571462573,50.79733428537427,1213,388,1601,75.77,24.23,2343,1622,721,69.23,30.77,90,"6",96,209.7717750842945,197.8583471990265,175.33639828942347,185.20427825284526,13.2,95.1,26.4,12.2,65.6,21704.2,22094.2,23617.4,0.6,-0.4,426.8,3.1,13,70.7,5.7,36.8,44.5,0.3,2.2,83.3,28.2,21.4,652,11.7,42.1,25,,77.7,7.9,179.9,103.2,0.3,3.5,35.3,1237,77.5,94.1,9.14,14.3,18,,32.3,39.6,20.8,"ITE12",2025,2010,2043,2121,2325,2254,2512,2556,2719,2832,2862,2997,3151,3401,3297,3423,3367,3691,3608,3621,3668,3552,"Centro",-0.35,"1588"
