cod_scuola,nome_scuola,indirizzo_scuola,sito_scuola,scuola_paritaria,id_provincia,id_regione,id_comune,comune_scuola,num_diplomati_x_coorte,indice_fga,fga_forchetta_bassa,fga_forchetta_alta,indice_perc_cfu,indice_media_voti,completamento_pct,tasso_immatricolazione_pct,tasso_non_immatricolazione_pct,abbandono_pct,voto_medio_immatricolati,voto_medio_non_immatricolati,comune_di_ricerca,raggio_km_ricerca,tipologia_ricerca
TVSD01000A,BRUNO MUNARI,VIA GANDHI 14,http://www.liceoartisticomunari.gov.it,0,26,5,26092,Vittorio Veneto,107,73.96,68.02,80.39,72.3,27.07,5.97,39.94,60.06,5.57,81.2,75.9,Belluno,10,Artistico
BLSL012015,TOMMASO CATULLO,VIA GARIBALDI 10,http://www.istitutocatullo.it/,0,25,5,25006,Belluno,0,,,,,,0.0,,,,,,Belluno,10,Artistico
BLTD020002,PIER FORTUNATO CALVI,VIA CONCETTO MARCHESI 73,http://www.istitutocalvibelluno.it/,0,25,5,25006,Belluno,96,68.86,63.46,74.7,72.28,25.85,7.16,55.17,44.83,6.55,85.17,76.62,Belluno,10,Tecnico - Economico
BLTD00801C,ANDREA COLOTTI (IS DI FELTRE),VLE MAZZINI 12,http://lnx.istitutosuperiorefeltre.it/wp/,0,25,5,25021,Feltre,40,67.47,60.25,75.16,71.14,25.66,6.6,68.85,31.15,7.38,85.2,75.18,Belluno,10,Tecnico - Economico
TVTD007011,VITTORIO V CITTA' DELLA VITTORIA,VIA PONTAVAI 121,http://www.iisvittorioveneto.gov.it/site/,0,26,5,26092,Vittorio Veneto,54,64.1,56.68,72.1,71.22,24.84,6.14,48.77,51.23,6.17,83.65,73.55,Belluno,10,Tecnico - Economico
BLTA00901T,ANTONIO DELLA LUCIA,VIA VELLAI 41,http://www.agrariofeltre.gov.it/,0,25,5,25021,Feltre,16,73.28,59.58,87.3,82.33,25.71,6.82,44.9,55.1,2.04,85.45,78.15,Belluno,10,Tecnico - Tecnologico
BLTF006013,FOLLADOR - DE ROSSI,VIA INSURREZIONE 19A,http://www.follador.bl.it/,0,25,5,25001,Agordo,37,66.78,57.5,77.61,66.33,26.07,6.82,43.36,56.64,11.5,89.92,77.16,Belluno,10,Tecnico - Tecnologico
BLTF01101E,GEROLAMO SEGATO,VIA JACOPO TASSO 11,http://www.itisegato.it/sitoscuola/,0,25,5,25006,Belluno,123,66.35,61.13,72.0,73.15,25.14,5.82,46.9,53.1,6.74,84.84,74.39,Belluno,10,Tecnico - Tecnologico
BLTF00801P,LUIGI NEGRELLI (IS DI FELTRE),VIA COLOMBO 11,http://www.negrelliforcellini.gov.it/joomla/,0,25,5,25021,Feltre,80,61.3,54.72,68.93,60.39,25.47,5.48,42.32,57.68,10.79,83.38,74.15,Belluno,10,Tecnico - Tecnologico
TVTF007017,VITTORIO V CITTA' DELLA VITTORIA,VIA CAVOUR 1,http://www.iisvittorioveneto.gov.it/site/,0,26,5,26092,Vittorio Veneto,54,60.7,52.57,69.78,67.49,24.47,4.5,39.88,60.12,7.36,83.77,71.77,Belluno,10,Tecnico - Tecnologico
PDPC001011,CONCETTO MARCHESI,VLE CODALUNGA 1,http://www.iismarchesi.it/,0,28,5,28060,Padova,69,78.33,73.34,83.74,77.31,27.52,8.02,93.24,6.76,13.04,88.28,84.57,Padova,10,Classico
PDPC03000X,TITO LIVIO,RIVIERA TITO LIVIO 9,http://www.liceotitolivio.it/,0,28,5,28060,Padova,136,74.4,70.54,78.57,72.45,27.16,7.63,90.44,9.56,12.99,87.04,82.33,Padova,10,Classico
PDPC01500T,BARBARIGO,VIA ROGATI 17,http://www.barbarigo.edu/,1,28,5,28060,Padova,15,55.09,45.2,65.9,54.65,24.66,0.0,91.49,8.51,14.89,81.65,91.25,Padova,10,Classico
PDPS02000C,ENRICO FERMI,VIA VITTORIO EMANUELE II 50,http://www.liceofermipadova.gov.it/,0,28,5,28060,Padova,120,89.82,85.85,94.12,87.57,29.05,6.51,95.28,4.72,13.61,83.9,82.29,Padova,10,Scientifico
PDPS030003,IPPOLITO NIEVO,VIA BARBARIGO 38,http://www.liceonievo.it/,0,28,5,28060,Padova,103,85.96,81.74,90.5,88.62,28.0,6.94,93.87,6.13,12.58,83.92,81.47,Padova,10,Scientifico
PDPS01000T,EUGENIO CURIEL,VIA DURER 14,http://www.liceocuriel.gov.it/,0,28,5,28060,Padova,121,80.72,76.76,84.94,84.4,27.24,6.92,95.05,4.95,10.44,86.57,78.56,Padova,10,Scientifico
PDPS77500P,ROMANO BRUNI,VIA FIORAZZO 5,http://www.istitutobruni.com/,1,28,5,28060,Padova,24,80.05,72.25,88.21,85.49,26.95,8.4,98.61,1.39,8.33,89.2,64.0,Padova,10,Scientifico
PDPS06000V,ALVISE CORNARO,VIA RICCOBONI 14,http://www.liceocornaro.com/pvw/app/PDLS0004/pvw_sito.php,0,28,5,28060,Padova,100,78.2,73.91,82.79,82.42,26.88,6.6,93.02,6.98,9.63,81.64,72.71,Padova,10,Scientifico
PDPS02500G,BARBARIGO,VIA ROGATI 17,http://www.barbarigo.edu/,1,28,5,28060,Padova,21,60.66,52.02,70.61,60.54,25.29,0.0,89.06,10.94,20.31,77.84,70.14,Padova,10,Scientifico
PDPS035006,ROGAZIONISTI,VIA TIZIANO MINIO 15,http://www.scuolerogazionisti.it/,1,28,5,28060,Padova,12,58.17,46.94,70.83,51.59,25.77,0.0,86.84,13.16,18.42,86.42,81.4,Padova,10,Scientifico
PDPS065002,DON BOSCO,VIA SAN CAMILLO DE LELLIS 4,http://www.donboscopadova.it/,1,28,5,28060,Padova,25,55.77,47.98,64.62,55.22,24.76,8.3,92.21,7.79,18.18,84.11,78.67,Padova,10,Scientifico
VEPS07000G,GALILEO GALILEI,VIA CURZIO FRASIO 27,http://www.liceogalileidolo.gov.it/pvw/app/VELS0006/pvw_sito.php,0,27,5,27012,Dolo,27,81.89,74.19,90.0,91.83,26.64,9.0,90.12,9.88,6.17,83.82,74.75,Padova,10,Scientifico - Sportivo
PDPS014016,NEWTON - PERTINI,VIA PUCCINI 27,http://www.newtonpertini.edu.it/,0,28,5,28019,Camposampiero,25,61.77,53.34,71.62,63.58,25.2,5.47,78.95,21.05,21.05,86.25,77.63,Padova,10,Scientifico - Sportivo
PDPS00500A,GYMNASIUM PATAVINUM SPORT,VIA PIEROBON 13A,http://www.liceosportivo.it,1,28,5,28060,Padova,24,40.7,31.52,51.85,41.44,22.8,0.0,67.57,32.43,21.62,84.62,80.75,Padova,10,Scientifico - Sportivo
PDPM01000V,AMEDEO DI SAVOIA DUCA D'AOSTA,VIA DEL SANTO 57,http://www.liceoducadaosta.eu/pvw/app/PDIM0001/pvw_sito.php,0,28,5,28060,Padova,95,68.43,64.01,73.2,72.96,25.67,6.83,90.24,9.76,10.8,79.03,76.89,Padova,10,Scienze Umane
PDPM00500B,MARIA AUSILIATRICE,RIVIERA SAN BENEDETTO 88,http://www.liceoausiliatricepd.it/,1,28,5,28060,Padova,21,59.28,41.54,78.56,69.97,23.83,6.67,61.9,38.1,9.52,81.92,87.13,Padova,10,Scienze Umane
PDPM001015,CONCETTO MARCHESI,VIA DIVISIONE FOLGORE 4B,http://www.iismarchesi.it/,0,28,5,28060,Padova,64,58.88,53.49,64.76,62.5,24.63,7.61,83.85,16.15,11.98,82.29,80.58,Padova,10,Scienze Umane - Economico sociale
PDTE029017,PIETRO SCALCERLE,VIA DELLE CAVE 174,http://www.istituto-scalcerle.it/,0,28,5,28060,Padova,177,66.93,63.12,71.04,68.52,25.84,7.53,72.32,27.68,9.6,83.15,78.67,Padova,10,Linguistico
PDPL04500G,DON BOSCO,VIA SAN CAMILLO DE LELLIS 4,http://www.donboscopadova.it/,1,28,5,28060,Padova,13,57.81,46.23,70.46,57.55,24.97,6.83,79.49,20.51,12.82,86.97,79.63,Padova,10,Linguistico
PDPL02500A,DANTE ALIGHIERI,RIVIERA TITO LIVIO 43,http://www.istitutodantealighieri.it/,1,28,5,28060,Padova,25,35.75,25.64,47.98,30.01,22.98,0.0,53.25,46.75,16.88,78.34,74.78,Padova,10,Linguistico
PDSL01000P,AMEDEO MODIGLIANI,VIA SCROVEGNI 30,http://www.liceomodigliani.it/,0,28,5,28060,Padova,145,65.42,60.99,70.31,63.9,26.03,6.68,59.08,40.92,10.34,83.13,79.55,Padova,10,Artistico
PDSL028011,GIOVANNI VALLE,VIA MINIO 13,http://www.iisvalle.it/pvw/app/PDII0022/pvw_sito.php,0,28,5,28060,Padova,0,,,,,,0.0,,,,,,Padova,10,Artistico
PDSD03000D,PIETRO SELVATICO,LARGO MENEGHETTI 1,http://www.liceoartisticoselvatico.gov.it,0,28,5,28060,Padova,0,,,,,,0.0,,,,,,Padova,10,Artistico
PDTD01000N,PIER FORTUNATO CALVI,VIA SANTA CHIARA 10,http://www.calvipd.gov.it/,0,28,5,28060,Padova,198,62.97,59.33,66.92,68.61,24.88,6.05,72.77,27.23,9.75,82.26,72.34,Padova,10,Tecnico - Economico
PDTD20000R,EINAUDI - GRAMSCI,VIA DELLE PALME 1,http://www.einaudigramsci.gov.it/,0,28,5,28060,Padova,260,55.32,51.73,59.27,60.08,24.07,5.69,57.56,42.44,9.23,80.57,71.95,Padova,10,Tecnico - Economico
PDTD01500R,BARBARIGO,VIA ROGATI 17,http://www.barbarigo.edu/,1,28,5,28060,Padova,17,28.84,14.51,46.63,22.9,22.17,7.62,57.14,42.86,20.0,81.25,74.4,Padova,10,Tecnico - Economico
PDTD02801X,GIOVANNI VALLE,VIA MINIO 13,http://www.iisvalle.it/pvw/app/PDII0022/pvw_sito.php,0,28,5,28060,Padova,40,25.59,16.49,37.44,18.81,21.88,5.77,42.15,57.85,15.7,81.53,75.57,Padova,10,Tecnico - Economico
PDTD027014,LEONARDO DA VINCI,VIA SAN GIOVANNI DI VERDARA 36,http://www.leodavinci.gov.it/,0,28,5,28060,Padova,19,,,,,,4.04,,,,,,Padova,10,Tecnico - Economico
PDTF04000Q,FRANCESCO SEVERI,VIA PETTINATI 46,http://www.itiseveripadova.gov.it/,0,28,5,28060,Padova,197,67.08,63.29,71.25,69.72,25.73,5.18,65.09,34.91,10.62,84.53,75.15,Padova,10,Tecnico - Tecnologico
PDTL010004,BELZONI - BOAGA,VIA SPERONI 3941,http://www.itbelzoni.it/,0,28,5,28060,Padova,68,65.77,59.9,72.32,69.66,25.43,6.27,64.39,35.61,12.2,82.87,72.97,Padova,10,Tecnico - Tecnologico
PDTA00601L,DUCA DEGLI ABRUZZI,VIA MERLIN 1,http://www.ducabruzzi.gov.it/,0,28,5,28060,Padova,144,56.47,51.59,61.9,64.12,23.86,7.27,46.54,53.46,8.06,86.76,75.43,Padova,10,Tecnico - Tecnologico
PDTF02000E,GUGLIELMO MARCONI,VIA MANZONI 80,http://www.itismarconipadova.it/,0,28,5,28060,Padova,172,51.64,46.95,57.07,53.79,23.94,4.53,42.66,57.34,10.81,85.94,77.36,Padova,10,Tecnico - Tecnologico
PDTF015003,GALILEO FERRARIS,VIA CRESCINI 4,http://www.gferraris.it/,1,28,5,28060,Padova,14,,,,,,0.0,,,,,,Padova,10,Tecnico - Tecnologico
PDTF022017,USUELLI RUZZA,VIA SANMICHELI 8,http://www.istitutoruzza.gov.it/index.php/it/,0,28,5,28060,Padova,23,,,,,,5.83,,,,,,Padova,10,Tecnico - Tecnologico
PDPC02301T,GIOVANNI BATTISTA FERRARI,VIA STAZIE BRAGADINE 3,http://www.iisgbferrari.gov.it/index.php?lang=it,0,28,5,28037,Este,20,85.89,77.23,94.87,88.14,28.04,7.53,93.44,6.56,6.56,87.16,76.5,Rovigo,10,Classico
ROPC00101T,BOCCHI - GALILEI,VIA DANTE ALIGHIERI 4,http://www.liceoadria.gov.it/,0,29,5,29001,Adria,13,72.59,61.96,84.81,67.85,27.28,7.12,94.87,5.13,23.08,86.86,88.0,Rovigo,10,Classico
ROPM01000Q,CELIO - ROCCATI,VIA BADALONI 2,http://www.celioroccati.gov.it/,0,29,5,29041,Rovigo,24,65.45,57.76,73.94,65.59,25.84,8.05,98.65,1.35,14.86,86.75,81.0,Rovigo,10,Classico
ROPS01000P,PIETRO PALEOCAPA,VIA DE GASPERI 19,http://www.liceopaleocapa.gov.it/sito/index.php?idpag=1,0,29,5,29041,Rovigo,42,87.39,81.3,93.78,90.75,28.08,7.25,96.06,3.94,8.66,87.37,95.6,Rovigo,10,Scientifico
ROPS001011,BOCCHI - GALILEI,VLE MADDALENA 24,http://www.liceoadria.gov.it/,0,29,5,29001,Adria,36,80.31,73.82,87.17,86.6,26.88,8.0,97.25,2.75,9.17,84.96,83.33,Rovigo,10,Scientifico
PDPS00301Q,CATTANEO (IS CATTANEO - MATTEI),VIA MATTEOTTI 10,http://www.cattaneo-mattei.edu.it/,0,28,5,28055,Monselice,31,76.45,69.45,83.65,85.54,26.08,7.4,95.74,4.26,5.32,84.06,80.5,Rovigo,10,Scientifico
PDPS01101P,MATTEI (IS CATTANEO - MATTEI),VIA TRAVERSO 6,http://www.cattaneo-mattei.edu.it/,0,28,5,28034,Conselve,16,73.81,64.43,83.97,81.02,25.99,6.77,97.96,2.04,14.29,81.79,65.0,Rovigo,10,Scientifico
ROPS007021,PRIMO LEVI,VIA MANZONI 191,http://www.primolevi.gov.it/,0,29,5,29004,Badia Polesine,24,68.33,59.88,77.32,74.96,25.4,6.67,81.08,18.92,6.76,86.45,85.21,Rovigo,10,Scienze Umane - Economico sociale
FEPC020005,LUDOVICO ARIOSTO,VIA ARIANUOVA 19,http://www.liceoariosto.it/,0,38,8,38008,Ferrara,47,62.47,56.48,68.79,69.5,24.65,7.13,88.81,11.19,9.09,82.61,79.36,Rovigo,10,Scienze Umane - Economico sociale
FEPM00701X,GIOSUE' CARDUCCI,VIA CANAPA 7577,http://www.carduccife.edu.it/,0,38,8,38008,Ferrara,36,48.85,41.89,56.27,53.12,23.35,5.99,82.73,17.27,10.0,82.82,71.84,Rovigo,10,Scienze Umane - Economico sociale
PDSD02301B,GIOVANNI BATTISTA FERRARI,VLE FIUME 55,http://www.iisgbferrari.gov.it/index.php?lang=it,0,28,5,28037,Este,43,56.22,48.11,65.58,53.13,25.12,6.08,50.39,49.61,12.4,86.62,80.98,Rovigo,10,Artistico
ROTD01101B,MADDALENA - VIOLA,VIA DANTE 17,http://www.polotecnicoadria.gov.it/,0,29,5,29001,Adria,55,59.48,52.79,66.78,64.68,24.51,6.74,59.64,40.36,8.43,86.63,76.09,Rovigo,10,Tecnico - Economico
PDTD00701V,JOHN FITZGERALD KENNEDY,VIA DE GASPERI 20,http://www.iiskennedy.it/,0,28,5,28055,Monselice,98,59.45,54.36,65.03,62.36,24.79,7.59,61.82,38.18,9.46,87.19,81.68,Rovigo,10,Tecnico - Economico
PDTD02401L,ATESTINO,VIA GARIBALDI 23,http://www.atestino.it/,0,28,5,28037,Este,76,58.53,52.65,64.88,63.21,24.46,7.36,57.39,42.61,7.83,85.45,77.37,Rovigo,10,Tecnico - Economico
ROTD00801G,EDMONDO DE AMICIS,VIA PARENZO 16,http://www.itcrovigo.it/,0,29,5,29041,Rovigo,95,57.88,52.81,63.41,63.29,24.3,6.69,64.46,35.54,10.1,83.27,75.34,Rovigo,10,Tecnico - Economico
PDTD01101E,MATTEI (IS CATTANEO - MATTEI),VIA TRAVERSO 6,http://www.cattaneo-mattei.edu.it/,0,28,5,28034,Conselve,14,47.82,30.72,66.29,59.77,22.3,3.47,50.0,50.0,7.14,74.5,70.36,Rovigo,10,Tecnico - Economico
ROTF01000R,VIOLA - MARCHESINI (VIOLA),VIA DE GASPERI 21,http://www.iisviolamarchesini.gov.it/j2/,0,29,5,29041,Rovigo,127,69.02,64.46,73.96,72.53,25.86,5.87,62.99,37.01,9.45,84.68,73.97,Rovigo,10,Tecnico - Tecnologico
ROTA01201R,VIOLA - MARCHESINI (MUNERATI),VIA CAPPELLO 10,http://www.agrariorovigo.it/,0,29,5,29041,Rovigo,57,68.66,61.28,76.6,84.16,24.38,6.86,46.24,53.76,5.78,87.21,72.73,Rovigo,10,Tecnico - Tecnologico
ROTL01201N,VIOLA - MARCHESINI (BERNINI),VLE VITTORIO ALFIERI 43,http://www.itsgberninirovigo.it/,0,29,5,29041,Rovigo,15,,,,,,5.0,,,,,,Rovigo,10,Tecnico - Tecnologico
TVPC01000R,ANTONIO CANOVA,VIA MURA DI SAN TEONISTO 16,http://www.liceocanova.it/,0,26,5,26086,Treviso,111,72.29,68.08,76.81,69.89,26.96,8.15,88.02,11.98,11.08,89.21,83.25,Treviso,10,Classico
TVPC01500X,COLLEGIO VESCOVILE PIO X,BORGO CAVOUR 40,http://www.fondazionecollegiopiox.org/,1,26,5,26086,Treviso,16,57.14,46.77,68.95,56.27,24.96,8.13,79.59,20.41,18.37,88.31,90.7,Treviso,10,Classico
TVPS01000X,LEONARDO DA VINCI,VLE EUROPA 32,http://www.liceodavinci.tv/sitoLiceo/,0,26,5,26086,Treviso,151,80.71,77.07,84.61,82.81,27.43,8.29,96.03,3.97,11.48,88.68,82.22,Treviso,10,Scientifico
TVPS015003,COLLEGIO VESCOVILE PIO X,BORGO CAVOUR 40,http://www.fondazionecollegiopiox.org/,1,26,5,26086,Treviso,20,62.1,53.15,71.92,62.94,25.35,8.68,86.89,13.11,13.11,88.87,89.13,Treviso,10,Scientifico
TVTF04000T,MAX PLANCK,VIA FRANCHINI 1,http://www.itisplanck.it/,0,26,5,26091,Villorba,42,79.6,73.39,86.15,88.25,26.51,5.51,91.41,8.59,7.81,82.75,71.73,Treviso,10,Scientifico - Scienze applicate
TVPS57500F,MADONNA DEL GRAPPA,VLE EUROPA 20,http://www.canossiane-treviso.it/,1,26,5,26086,Treviso,0,,,,,,0.0,,,,,,Treviso,10,Scientifico - Scienze applicate
TVPM02000G,ANGELA VERONESE,VLE DELLA VITTORIA 34,http://www.liceoveronese.it/,0,26,5,26046,Montebelluna,47,65.78,59.5,72.55,73.8,24.93,6.17,80.85,19.15,9.22,81.87,77.15,Treviso,10,Scienze Umane
TVPS04000Q,GIUSEPPE BERTO,VIA BARBIERO 82,http://www.liceoberto.it/,0,26,5,26043,Mogliano Veneto,42,56.0,49.23,63.72,55.54,24.78,6.54,75.59,24.41,15.75,82.26,73.83,Treviso,10,Scienze Umane
VEPMLV5000,SAN LUIGI,VLE LIBERTA' 43,http://www.liceisanluigi.it/,1,27,5,27033,San Donà di Piave,15,39.29,27.53,53.69,36.63,23.03,5.71,63.83,36.17,21.28,75.0,67.0,Treviso,10,Scienze Umane
TVPL08500G,COLLEGIO VESCOVILE PIO X,BORGO CAVOUR 40,http://www.fondazionecollegiopiox.org/,1,26,5,26086,Treviso,22,56.51,47.03,66.43,57.42,24.67,7.68,69.12,30.88,2.94,89.13,79.71,Treviso,10,Linguistico
TVPL005007,GALILEO GALILEI,VIA MILANO 1B,http://www.istitutoparitariogalilei.it/,1,26,5,26086,Treviso,17,33.98,21.81,48.03,34.39,22.03,0.0,53.85,46.15,11.54,78.32,76.21,Treviso,10,Linguistico
TVSL01000R,LICEO ARTISTICO,VIA SANTA CATERINA 10,http://www.liceoartisticotreviso.gov.it/,0,26,5,26086,Treviso,138,66.93,61.7,72.63,66.54,26.08,6.22,41.45,58.55,6.51,86.02,80.02,Treviso,10,Artistico
TVTN01000N,GIUSEPPE MAZZOTTI,VIA TRONCONI 1,http://www.ittmazzotti.gov.it/,0,26,5,26086,Treviso,307,57.1,53.61,60.96,61.48,24.33,6.42,52.82,47.18,9.65,85.83,77.09,Treviso,10,Tecnico - Economico
TVTF010002,GIORGI - FERMI,VIA SAN PELAIO 37,http://giorgifermi.gov.it/,0,26,5,26086,Treviso,91,70.06,64.32,76.43,75.69,25.73,4.13,50.92,49.08,9.16,81.35,70.62,Treviso,10,Tecnico - Tecnologico
TVTB205003,FLEMING,VIA GHIRADA 1517,http://www.dafle.it/,1,26,5,26086,Treviso,24,,,,,,7.09,,,,,,Treviso,10,Tecnico - Tecnologico
TVTL01901N,ANDREA PALLADIO,VIA TRONCONI 22,http://www.palladio-tv.gov.it/index/,0,26,5,26086,Treviso,142,,,,,,5.59,,,,,,Treviso,10,Tecnico - Tecnologico
VRPC020003,SCIPIONE MAFFEI,VIA MASSALONGO 4,http://www.liceomaffeivr.gov.it/pvw/app/VRLG0001/pvw_sito.php,0,23,5,23091,Verona,156,75.38,71.71,79.38,72.2,27.43,7.7,90.21,9.79,14.47,89.25,84.37,Verona,10,Classico
VRPC03000N,EDUCANDATO STATALE AGLI ANGELI,VIA CESARE BATTISTI 8,http://www.educandatoangeli.gov.it/sito/index.php?idpag=1,0,23,5,23091,Verona,64,74.13,68.7,80.11,70.35,27.35,6.54,81.87,18.13,14.51,85.08,87.51,Verona,10,Classico
VRPC01500G,ALLE STIMATE,VIA MONTANARI 1,http://www.scuolestimate.it/,1,23,5,23091,Verona,23,70.79,62.54,80.04,70.35,26.55,7.07,91.3,8.7,18.84,92.38,72.33,Verona,10,Classico
VRPC04500B,DON NICOLA MAZZA,VIA SAN CARLO 5,http://www.donmazza.org/node/218,1,23,5,23091,Verona,21,70.29,61.72,80.02,69.73,26.5,7.81,89.23,10.77,20.0,91.55,80.57,Verona,10,Classico
VRPC025006,MATTEO GIBERTI,LUNGADIGE ATTIRAGLIO 45,http://www.istitutogiberti.it/,1,23,5,23091,Verona,0,,,,,,0.0,,,,,,Verona,10,Classico
VRPS020006,GALILEO GALILEI,VIA SAN GIACOMO 11,http://www.galileivr.gov.it/,0,23,5,23091,Verona,70,80.0,75.09,85.26,83.32,27.2,6.39,94.81,5.19,11.79,84.0,81.09,Verona,10,Scientifico
VRPS04000B,ANGELO MESSEDAGLIA,VIA BERTONI 3B,http://www.messedaglia.gov.it/,0,23,5,23091,Verona,138,79.42,75.62,83.49,82.16,27.2,7.47,93.03,6.97,12.02,85.56,77.59,Verona,10,Scientifico
VRPS03000R,GIROLAMO FRACASTORO,VIA MOSCHINI 11A,http://www.liceofracastoro.gov.it,0,23,5,23091,Verona,58,78.25,72.88,84.18,80.26,27.15,7.37,92.05,7.95,15.91,84.6,76.93,Verona,10,Scientifico
VRPS055005,ALLE STIMATE,VIA MONTANARI 1,http://www.scuolestimate.it/,1,23,5,23091,Verona,26,76.35,68.39,85.12,78.01,26.96,8.88,85.0,15.0,13.75,86.35,82.25,Verona,10,Scientifico
VRPS11000C,COPERNICO - PASOLI,VIA ANTI 5,http://www.copernicopasoli.gov.it/sito/index.php?idpag=1,0,23,5,23091,Verona,37,73.8,67.31,80.8,78.95,26.24,6.39,94.64,5.36,13.39,86.51,80.0,Verona,10,Scientifico
VRPS025009,DON BOSCO,STRADONE ANTONIO PROVOLO 16,http://www.salesianiverona.it/,1,23,5,23091,Verona,24,69.81,61.68,78.64,67.47,26.66,8.02,90.28,9.72,13.89,88.25,89.57,Verona,10,Scientifico
VRPS005004,DON NICOLA MAZZA,VIA SAN CARLO 5,http://www.donmazza.org/node/218,1,23,5,23091,Verona,26,54.55,46.56,64.53,44.74,25.72,8.21,84.81,15.19,29.11,84.04,76.33,Verona,10,Scientifico
VRPS09500G,LAVINIA MONDIN,VIA DELLA VALVERDE 19,http://www.scmondin.it/site1213/,1,23,5,23091,Verona,11,46.34,32.96,62.92,47.3,23.45,0.0,100.0,0.0,34.78,79.57,,Verona,10,Scientifico
VRPS01500P,ALEARDO ALEARDI,VIA SEGANTINI 20,http://www.aleardi.it/,1,23,5,23091,Verona,16,37.33,26.56,50.24,37.65,22.44,5.69,72.0,28.0,22.0,91.89,88.29,Verona,10,Scientifico
VRPSEM5005,GIAN MATTEO GIBERTI,LUNGADIGE ATTIRAGLIO 45,http://www.istitutogiberti.it/JM/,1,23,5,23091,Verona,0,,,,,,0.0,,,,,,Verona,10,Scientifico
VRPS3P500M,SEGHETTI,PZZA CITTADELLA 10,http://www.istitutoseghetti.it/,1,23,5,23091,Verona,22,55.92,46.9,66.09,60.2,24.2,6.37,76.47,23.53,14.71,79.02,71.88,Verona,10,Scientifico - Sportivo
VRPM01000L,CARLO MONTANARI,VICOLO STIMATE 4,http://www.liceomontanari.gov.it/,0,23,5,23091,Verona,136,63.02,58.98,67.36,67.35,25.04,5.27,80.15,19.85,10.29,81.96,74.31,Verona,10,Scienze Umane
VRPM27500E,LAVINIA MONDIN,VIA VALVERDE 19,http://www.scmondin.it,1,23,5,23091,Verona,19,46.07,36.41,57.72,44.94,23.67,0.0,78.95,21.05,22.81,78.58,76.92,Verona,10,Scienze Umane
VRPM01500Q,CAMPOSTRINI,VIA S MARIA IN ORGANO 2,,1,23,5,23091,Verona,0,,,,,,0.0,,,,,,Verona,10,Scienze Umane
VRPM055006,ISTITUTO SEGHETTI,PZZA CITTADELLA 10,http://www.istitutoseghetti.it/,1,23,5,23091,Verona,20,46.72,37.04,57.68,50.58,23.14,6.54,73.77,26.23,16.39,75.27,69.88,Verona,10,Scienze Umane - Economico sociale
VRPL06500E,LAVINIA MONDIN,VIA DELLA VALVERDE 19,http://www.scmondin.it/site1213/,1,23,5,23091,Verona,17,57.1,47.21,67.91,61.45,24.33,7.78,82.69,17.31,13.46,84.88,77.11,Verona,10,Linguistico
VRPL01500D,ALLE STIMATE,VIA MONTANARI 1,http://www.scuolestimate.it/,1,23,5,23091,Verona,27,55.86,47.67,64.94,58.91,24.34,7.56,79.01,20.99,13.58,88.97,84.88,Verona,10,Linguistico
VRSL03000N,LICEO ARTISTICO DI VERONA,VIA DELLE COSTE 6,http://www.artevr.it,0,23,5,23091,Verona,220,65.04,60.58,69.93,61.89,26.18,5.56,38.22,61.78,6.19,84.55,80.37,Verona,10,Artistico
VRSL01500G,MICHELANGELO BUONARROTI,VIA ROSMINI 6,http://www.istitutobuonarroti.com/,1,23,5,23091,Verona,0,,,,,,0.0,,,,,,Verona,10,Artistico
VRTD06000C,COPERNICO - PASOLI,VIA DALLA CORTE 15,http://www.copernicopasoli.gov.it/sito/index.php?idpag=1,0,23,5,23091,Verona,109,59.03,53.7,64.9,64.28,24.45,5.86,50.15,49.85,8.81,85.04,77.41,Verona,10,Tecnico - Economico
VRTD10000N,MARCO POLO,VIA MOSCHINI 11B,http://www.marcopolovr.gov.it/sito/index.php?idpag=1,0,23,5,23091,Verona,169,58.98,54.68,63.73,63.45,24.54,6.74,54.53,45.47,10.04,84.86,78.56,Verona,10,Tecnico - Economico
VRTD05000T,LUIGI EINAUDI,VIA SAN GIACOMO 13,http://www.einaudivr.it/,0,23,5,23091,Verona,147,58.2,53.52,63.44,57.98,25.01,5.7,50.79,49.21,10.2,86.2,77.25,Verona,10,Tecnico - Economico
VRTD13000D,LORGNA - PINDEMONTE,CSO CAVOUR 19,http://www.itcspindemonte.gov.it/sito/index.php?idpag=1,0,23,5,23091,Verona,146,54.26,49.7,59.41,56.37,24.26,5.74,54.21,45.79,11.39,83.75,76.42,Verona,10,Tecnico - Economico
VRTD04500A,ISTITUTO SEGHETTI,PZZA CITTADELLA 10,http://www.istitutoseghetti.it/,1,23,5,23091,Verona,14,53.36,39.03,71.15,51.77,24.59,6.19,68.97,31.03,24.14,85.9,77.56,Verona,10,Tecnico - Economico
VRTN01500C,ROMANO GUARDINI,VIA MADONNA DEL TERRAGLIO 18,http://www.istitutoguardini.it/,1,23,5,23091,Verona,17,,,,,,7.75,,,,,,Verona,10,Tecnico - Economico
VRTL01000T,CANGRANDE DELLA SCALA,CSO PORTA NUOVA 66,http://www.itscangrande.gov.it/,0,23,5,23091,Verona,74,68.27,61.9,75.43,71.35,25.82,6.38,49.55,50.45,9.46,85.4,70.89,Verona,10,Tecnico - Tecnologico
